,0
8053195,6
10001442,3
8059871,6
8010011,7
8108270,15
8076596,6
8009407,5
10004232,6
8077904,6
8090754,18
8099497,6
2103798,6
11120685,24
8067877,14
8023393,45
106466,19
8110468,25
103466,22
2102914,36
2104758,33
11529,40
8018117,27
8097817,6
8060969,41
103594,6
8014998,17
8076564,6
8016359,6
10005870,20
8045442,8
8017994,6
11305072,6
100419,44
3001150,6
8049287,6
11000360,10
8109254,39
8073424,6
9000269,17
102235,3
8080511,13
11305639,9
8036229,34
8067849,44
8068789,9
8082018,6
8011791,6
10005134,38
8017373,17
8103779,6
8072907,12
8103553,27
107033,12
8001268,6
8018551,6
8060697,9
8062855,17
8071622,12
8017228,6
20001777,6
8094904,15
20001369,12
8087434,17
8062215,6
8082678,12
8041678,13
20005537,6
9000568,6
8038697,6
10006048,9
8092361,34
8105866,13
8017829,27
8039318,8
8096609,46
8110453,44
8062982,32
8094006,6
100182,27
2100142,12
20007769,44
8090250,43
8107517,6
8095617,3
10007441,31
8104335,8
8074004,3
8090392,34
11306437,6
8083528,33
11203,30
502450704,23
10416,6
8078087,1
8091399,35
8082093,6
8003528,46
8080643,14
3000475,41
8114408,17
8077044,1
8085941,36
8038428,12
11306563,6
8061577,6
8080435,15
8084755,44
8041423,6
8018069,6
8047361,6
8005647,6
10148,19
101304,25
8092619,13
8004309,6
8035051,4
8075816,3
10001136,25
8089373,9
2104984,12
8070260,12
20005473,23
2100064,14
11138,12
8099227,6
8008702,0
10000703,36
8065354,12
10003634,25
2103593,41
8057184,6
8010260,6
8041046,19
8018307,45
8098082,36
8015173,13
7000951,7
8005701,23
8105873,6
8038515,22
8106461,6
10001202,6
8038446,13
103236,48
8007202,20
8066033,18
8015119,17
11307197,6
8097880,12
8013378,6
8018258,6
13000240,48
8000373,7
8059405,33
8017643,6
8096482,6
7000930,6
8071829,1
20020043,44
20000374,5
11307566,47
8012087,6
11306631,39
8089371,27
8062080,36
8106533,14
8104161,12
8080826,17
8066465,11
20009713,12
8102580,6
8110514,23
8079303,6
7002006,12
8004089,6
20009121,6
8009199,22
20000109,6
7002840,38
7003029,28
8085761,13
2105261,14
11302271,31
8079263,6
8070772,7
2100873,10
8104012,24
11304916,29
2104115,44
8101244,33
8116500,6
7001669,11
8113225,33
8110115,6
8080235,6
8106874,12
20000187,12
8078696,46
8010223,20
8053437,9
8112644,17
2101143,44
8090643,6
8047609,13
8066120,12
11304541,6
8050612,6
11306966,6
8057871,45
8104590,22
8042124,6
8107128,6
8107043,8
8073751,12
8112092,9
8058974,6
8116581,20
11303670,6
20010674,12
8021345,32
8030402,12
8050149,6
8038812,25
2105106,10
8012618,13
10002318,6
8074407,20
8042624,36
8039426,22
8055295,9
104193,6
2104650,14
8112198,12
11300194,6
8115576,6
11304029,8
10004453,24
8075484,12
8115602,26
2100105,6
100388,12
8070701,6
8105432,6
11306691,9
20005398,9
8095728,6
8015555,5
8069560,12
8093699,12
20001105,6
11305848,12
8116351,17
11307962,13
106504,6
8000909,24
8107953,17
20011278,12
8104374,12
2105614,27
7002439,1
105196,12
8108373,25
102010,22
11305363,30
8073786,11
106223,38
106659,46
8005929,9
8016009,6
11305595,6
8033441,22
8108091,36
8034285,39
11000554,47
11307218,6
10001305,24
10659,9
8081744,6
8074934,48
11309296,6
8116157,7
8091973,20
7000707,29
8043138,6
8111562,6
8013842,6
8015767,0
8021253,20
2100502,6
8066323,12
2105463,12
20007669,30
8021073,12
8092738,36
8020804,12
20009322,23
8004515,20
8052528,2
8086759,21
8095348,12
11000092,9
11305978,17
11304920,8
8110800,6
8076019,36
8018278,48
2103032,48
8014248,43
8058421,0
8108236,30
20020998,12
8071227,6
8055307,13
10516,40
8060813,6
11309463,6
8074294,41
8071196,10
8019734,44
8019642,6
3000666,6
8036495,32
8094027,20
8079501,6
8072539,24
8072204,33
8074353,23
8036985,25
8016652,9
8054114,6
8049151,12
11120444,31
8003093,6
102220,23
11300270,6
8038659,12
101638,38
20008767,8
1111680,38
2100128,6
11573,12
105115,36
8054384,17
8082117,41
8091101,15
8005547,9
8047642,9
105093,23
8066947,6
8094393,22
1111199,17
8046155,6
8040402,19
8018498,1
11302604,22
8004674,6
8066461,44
107407,6
8013778,6
8068747,12
8077925,6
8062729,26
9000085,12
8007922,6
100397,38
8009987,6
8015325,6
8031141,9
10004123,12
8015234,17
8070785,36
102155,18
8050169,6
20010895,14
11300585,20
10000817,28
20000051,12
8078457,12
8004552,6
103121,12
8039715,25
8050050,46
11307953,1
8030717,6
20009902,12
8051043,6
20008908,12
8050779,6
8094489,9
11628,37
11307635,46
8016109,9
8074321,44
8000364,6
8061982,17
8001611,6
20007418,26
8014938,6
10005157,6
8070760,23
8111519,6
8114143,45
8088978,6
8012436,39
8065127,27
11300111,6
8073029,18
20007048,24
1111897,24
8008974,6
8038998,6
104872,33
8081475,6
8040014,6
8011978,1
2101655,6
8069689,21
20008042,12
11000007,18
8062750,6
8091693,12
8090125,6
8008242,6
8092914,23
10305,41
9001125,39
8100667,46
10000008,12
20008223,6
11482,6
8110202,6
8092438,6
3000818,20
8057875,17
20006339,17
8092572,6
8090978,0
8053648,6
8078148,1
8005159,20
8035436,1
101287,38
10779,6
8101917,17
11302097,2
8058407,6
8098381,6
8077890,1
13000175,4
8102830,6
8066052,6
8071118,23
8070251,23
8047359,30
8035614,39
8071845,31
10005984,22
8014400,18
8062494,6
20006353,22
20000892,6
8043000,1
20007982,30
2102505,10
103282,38
8064278,12
8078860,22
20021578,23
7001725,14
8006175,6
8066686,6
8067285,45
8043688,6
8061380,17
8063220,6
8064353,30
8054265,36
10003518,36
8073153,47
8084620,6
8109115,46
10477,7
100309,38
8032780,27
8112150,6
8001224,4
8023159,1
11420,30
8004312,29
8096835,6
8109497,12
8002946,23
10001043,29
8023151,44
8098572,6
8110877,20
8058902,6
8037241,21
8003793,20
8057708,45
8011607,5
8064634,6
8008830,35
10005844,17
11303177,46
8056332,6
8107606,29
8038502,14
7000219,12
8096902,6
8060039,35
104076,11
8084949,25
20007075,25
8085595,6
8099978,6
7002518,38
8042573,9
8089726,25
11305947,27
11305279,10
8054163,6
8059382,6
8003320,17
11304095,25
10003383,18
20001276,11
8094472,6
10006338,6
8105515,6
8040007,1
8095764,6
7002501,6
8102250,9
20000170,22
8105398,25
20009172,23
8016458,6
8076164,22
8045795,29
8041286,3
8007577,6
8111293,38
8001489,45
8105160,6
8096568,24
8052348,12
8051144,33
8014529,6
8111652,6
8108446,12
8049470,6
8070486,6
20007405,33
11303174,6
8074230,5
8017337,10
8075923,14
11300289,39
11301762,12
11306247,1
8075630,6
8046371,7
20000351,29
8089307,17
8055555,44
2105080,22
8086524,6
8067931,18
8062054,6
8099062,47
8099360,43
8117474,37
8006596,39
11307854,12
101721,45
8069028,6
8088210,40
11300875,29
107430,16
8004684,17
8055462,17
8034623,6
8035631,6
8040549,29
8116304,20
8057841,9
8112491,12
8071900,38
8046830,17
12000695,1
8022645,19
10006986,12
11302577,38
9001079,17
8046940,6
8114896,6
8097833,17
20005983,5
8058469,6
8071649,12
8057834,7
8050437,5
8105730,17
20009742,6
105889,6
11302707,6
2102518,33
103936,27
7000356,22
7000045,6
8040120,33
20007954,3
8075779,12
8031379,6
8103887,18
8009328,1
8116007,13
8049130,32
20006083,6
11300981,6
8008287,19
20005285,37
2105142,10
8054936,22
8077281,6
8042417,20
8073821,3
8060087,14
20010748,6
2105349,47
8048109,21
8048650,22
10002128,36
8047946,6
8035656,6
105966,10
103323,44
20021282,46
8098433,6
2105247,7
8002613,39
8058489,26
8112109,0
8070905,20
8082085,33
8002254,40
11305942,6
8058370,6
8107654,27
8042538,12
8081067,41
105445,43
8043225,6
8059922,6
8107483,17
11306914,14
8036089,10
8014661,2
11308384,6
8096653,6
8095312,6
8075386,37
8095870,6
8058532,15
20020527,45
8077050,38
8080597,10
8107046,6
8022827,26
8056732,6
7003837,8
8063801,48
8073428,27
8100801,22
8047370,36
8095490,20
8079877,9
8000714,18
8104305,1
7002130,6
8050495,32
8104852,6
8109314,6
7003091,17
8004831,14
8041544,6
8083295,1
8019809,1
12000317,33
1111406,6
8032989,9
8048891,31
8030431,45
20007305,41
1111794,36
8031912,10
8039178,30
8002342,6
102866,2
8066576,6
20001172,17
8104119,13
8106239,17
8004177,30
8032603,29
8062402,39
11306340,12
20000891,26
8016599,39
8108186,27
8013420,5
8013617,6
11304239,12
8010017,2
8015163,12
8033863,35
8087654,6
11300667,39
20020923,3
7001781,12
20010797,18
8036173,11
8088053,22
2101246,39
8018810,6
10006771,30
8051554,12
8033286,20
10006298,17
8014275,27
8097074,32
8057480,6
8043174,6
8079685,18
20005167,35
8093598,0
8101903,6
8094664,3
8095740,20
8090177,6
8071029,22
8034867,6
8111532,27
8042220,48
8114186,46
8108902,9
9001287,12
20020827,29
8068138,6
8021499,12
8051873,12
8082299,40
8110635,26
10000375,6
103632,12
8086380,17
8101457,6
2103752,17
20008131,44
8082354,6
8062288,6
8108501,20
8012777,6
8050799,6
102495,12
10002355,6
2104613,43
8062166,1
100345,6
10002987,3
8043756,6
8043637,35
8073935,48
20001641,35
8112141,6
11302168,17
8088839,38
8080934,31
8076937,6
8105902,6
8064302,21
8073298,28
8111484,6
8066916,38
11000406,12
20007306,12
3000269,6
20022097,6
8092957,12
8085635,13
8059188,17
8066240,16
11301658,9
8079687,6
8104780,36
8003730,46
8057974,6
8002286,47
8030943,10
8094237,25
7003228,17
8018852,10
8074127,6
8079547,47
8084042,6
8000032,6
10005709,30
8098282,12
10004403,6
8055355,6
8100843,39
8099193,16
8064415,46
8064227,30
8097367,12
10005625,6
10887,6
8084868,17
8089580,6
8113695,6
8078638,21
8053155,47
11302695,6
11408,40
8067219,31
8050411,11
10584,6
8081196,28
8076066,12
8017128,6
8084139,21
8044074,33
8017515,25
8039992,32
8094894,12
8009338,6
8100484,6
8070971,9
8114581,6
8093931,6
8015654,6
8110118,6
8002201,35
8065903,17
11305272,34
8103859,6
8080993,13
8012328,19
8012914,6
8012906,25
8094562,6
8112728,48
7000341,11
8055103,6
105962,15
8043140,17
8083538,11
8052795,33
8058575,13
20007698,20
10848,25
8076092,45
10322,1
8007662,6
8078938,33
8002516,19
8064454,6
10002564,30
8047326,6
10004333,12
8100258,12
8093597,6
8094004,6
8033542,23
8084256,9
105506,12
8017617,9
8036392,34
8017393,16
8116224,6
8104061,28
8100337,12
8069319,12
10006812,6
8044568,6
8086659,24
8069793,27
10005701,6
8004907,24
8094078,8
107461,6
8096403,46
10001850,14
20021299,23
20009145,44
8045135,6
102833,4
8047582,25
2105929,1
8115696,6
8001973,24
8019346,45
8000202,12
8032813,32
8064101,24
8001601,0
8101426,7
7000802,11
8075509,24
8018077,22
8075027,9
8073690,38
8089088,37
8072421,30
8073568,12
11308294,35
8091478,20
8038532,21
102806,22
11120418,17
8074502,33
2103720,2
8101034,34
8100640,12
8045546,2
8069922,23
8115194,6
2103008,14
8091800,36
106146,6
8009954,38
8099219,6
8011309,6
8047229,12
2104980,10
8004524,9
8006973,45
8110970,30
20008748,16
8051288,6
8041834,6
8018623,17
8044916,47
10793,6
8105592,23
20009125,12
8101891,6
2100458,24
8066584,31
8047723,9
8008931,25
8040657,6
20009782,20
8020382,19
8038883,30
8116969,12
8065164,11
8100181,1
2101293,10
8048635,26
8006476,6
8031620,18
8000645,20
8102579,6
11305438,13
8000467,6
20007509,12
8097952,20
8062562,4
8094563,6
8102920,6
8113317,6
8062152,46
8111393,9
3000856,32
8100800,41
10003556,6
8109651,45
10001975,6
8066536,6
8018571,6
8064337,6
11300223,6
8048877,6
8102102,6
8063725,5
8045110,6
8105099,9
8012951,9
11307144,39
8056404,6
8041036,13
8075452,34
8057714,6
8045780,6
103174,38
8054042,6
8041540,33
20001326,44
8051656,18
20020874,18
10002390,22
8107012,10
8118042,18
8065001,5
8057650,6
8100388,6
8096950,6
2103033,44
8006478,12
8051137,14
8114132,30
8049453,6
8084912,6
8095975,30
8108913,27
10003247,18
8040551,11
8039050,12
8076996,38
8113160,10
8074101,24
8058940,10
10000969,22
8053410,9
8032793,1
2102572,12
8083741,10
8071330,23
8047372,6
8002214,6
11120434,6
8056366,23
8055654,17
8016374,17
8055230,29
8045170,39
8079189,22
8044792,23
8057229,8
7000738,27
8085075,3
8106218,6
10007390,6
2101163,6
8051712,20
8032894,25
8094527,9
8078271,47
11002,27
8034668,26
8066368,9
8067939,23
8047839,6
8018635,17
8100936,12
8117347,6
20000807,28
7003452,23
11305934,36
8045585,6
8106251,6
8117442,10
8083968,16
8060061,27
103272,27
8004109,6
20008993,12
8055466,6
8022620,6
11300250,6
12000610,6
8087723,6
20005416,6
8052440,17
8014591,6
8074992,22
8060587,38
20005227,17
8099338,25
11309166,6
8116843,9
8087353,17
8003359,6
8102672,30
10005770,12
8037497,14
8061902,7
8105562,6
8095295,15
20000663,6
8010588,6
11120168,5
8074799,22
7002345,19
8035937,6
20001365,37
8069359,6
9001507,12
101184,35
8022165,41
8006879,12
20008768,6
8051335,6
8049049,6
8017519,11
11303765,6
8116468,16
8030571,33
2105665,23
8052708,6
8082008,12
10007056,1
8057222,5
105634,24
8017477,6
8086071,6
107060,6
8112115,1
8052420,5
8035486,11
10822,30
11308832,6
8089354,17
8023327,6
10001682,6
11300340,6
8005735,6
7003296,6
10002277,9
8084081,21
8086693,1
106438,8
8096470,18
8112565,25
8022442,14
8099065,17
8065023,12
8000796,20
8069357,45
8105124,6
8042527,6
8093351,20
8046535,2
20009595,8
2105406,12
8048604,9
8052135,6
10002350,12
8012712,13
8033185,30
8019553,46
8057746,6
2104397,27
8051239,9
9000153,9
9000923,29
8008782,25
8107690,23
10001420,24
8014797,6
8076972,45
8055150,36
102619,44
8075425,6
8092996,13
8059524,40
20005954,12
8114769,9
8117283,29
8096805,12
8070007,23
8019023,17
8063833,13
8109529,44
8068244,14
2101279,2
2104044,6
8085911,4
105449,10
10002065,35
8079366,29
8058367,23
8079629,6
8070862,43
8088395,6
11307673,6
7003404,6
8035821,6
8056862,6
20010088,12
8005787,39
8042584,11
8089478,46
2105184,44
8064500,29
8104001,6
20020901,23
8107134,22
11404,1
8002083,37
20000100,17
8079046,1
10113,6
11309322,6
11306935,36
8000005,6
8051618,3
8114384,6
104182,6
8039255,6
106770,30
10007566,6
8084291,9
8064068,22
3001337,2
8086569,11
8037364,6
10005293,17
11303588,5
8043853,12
8079422,10
8036688,30
8007316,12
11361,1
8092837,30
8087480,36
2103569,14
8048264,12
2105459,43
11303384,5
8084460,3
10000010,10
8041001,6
8065342,10
8006726,20
8101262,6
8018402,9
11308556,17
8055954,9
8049686,47
8098673,6
11301703,6
20005342,25
8106659,6
2102123,23
7003337,6
8101615,9
8095785,12
10003136,35
13000254,39
8016545,44
1111773,6
13000490,25
8023116,21
106379,6
11000652,6
20006298,44
100378,10
20010931,27
8061570,5
8113121,6
3000776,17
8065876,17
8094999,6
8061109,41
8067338,6
8110841,14
8079956,39
20000236,6
8037436,17
8091555,12
8064216,6
8081229,6
8111079,17
8002096,9
8000784,6
8009921,12
8074591,5
8110985,26
107212,20
8081240,20
7000390,6
8111711,6
8023277,3
8074205,7
8081447,13
8038871,37
11300774,10
8050259,6
8039773,10
8113635,46
8078794,30
8037531,15
8035418,36
8071536,6
8071966,27
8070789,12
8112007,17
10618,30
7003251,6
8010789,43
10007264,24
8116517,6
8038181,18
8039640,25
11305369,6
8033909,6
2105239,38
11300089,8
8012480,27
8108348,22
8034126,29
20010611,12
8099985,9
8064701,34
7003704,6
8102969,6
8076475,20
107303,29
11619,13
8091986,17
20005278,46
8107840,6
8095478,9
8071365,20
8037421,12
8115830,12
8083241,17
8060998,12
7001483,44
10001241,6
7000216,23
8067347,1
8116316,17
8081690,6
103840,10
8003210,8
20005273,12
8116204,12
8107791,9
11302323,6
11107,6
8092186,21
8039349,24
20007169,29
2101286,36
20005096,33
8105981,39
7001842,39
8002136,12
8075104,27
106724,6
8080984,44
8098647,1
20010333,25
8038454,46
11309150,25
8080314,12
10003251,17
8000170,12
8087162,6
8059229,17
8064062,12
8114868,6
20005110,6
8046996,6
8044577,20
8105917,5
8014379,25
8001668,17
8096116,46
8073459,35
11000244,38
8006440,41
8081519,14
8049398,6
8115379,6
8049964,6
20010214,5
20011066,27
8116662,35
8094921,33
20012212,6
8006577,6
8112623,41
8069713,18
8050895,6
7001918,27
8091741,6
8051037,12
8068378,1
8095602,6
8045654,8
104610,27
100545,12
8000255,22
8064910,34
8066906,32
8107590,6
8069800,1
8114737,6
8097847,44
8022720,22
20007183,22
8002526,1
106829,6
8005927,8
8073749,43
8104137,46
8108726,9
8033642,26
11307415,6
11306896,6
10002638,6
2104730,5
8089431,24
11061,41
8022933,10
8046959,24
8069722,10
20021493,12
8004344,3
8019560,34
8031188,18
8052613,40
8062128,37
10003041,9
8102681,23
8058865,12
8062327,6
8055313,35
8022640,17
8092600,6
8115180,9
11309056,13
8063509,6
8044998,6
8109449,6
8018202,12
2103757,12
20021161,10
8054912,20
11304719,13
8072480,18
8081019,40
8112447,12
8022005,18
8095390,6
8101516,38
8041891,24
20021345,33
8061149,27
20008962,12
11308929,13
3001060,6
8047086,6
8098911,6
8049973,6
8102755,3
8088719,25
8070397,12
8054736,6
8109409,18
8103890,6
8060085,6
8109030,5
11232,12
13000065,32
20022276,9
20009256,11
8067671,9
8077500,15
8054661,22
8051353,39
7003753,17
8034409,10
8052405,0
8065784,40
8022374,22
8075381,12
8116235,44
8049873,6
8061458,6
8103062,1
8016891,11
8071169,11
3000521,17
11304258,43
8061151,0
8004964,6
8059147,6
8032719,41
8042586,6
8117968,27
8075086,22
8036645,47
8054277,9
8020201,26
8098650,9
8042923,6
8012075,39
8021278,9
20008374,12
11303885,13
8102910,35
8043612,12
8040627,6
8115143,23
8022037,38
8002310,6
11571,6
2103655,6
8063055,6
8066903,12
8021045,11
8100674,22
8014786,6
8096526,6
8046515,25
8077569,45
8050266,13
8013252,6
8100208,40
8101805,6
8075076,16
8081797,12
106763,8
1111388,23
8079014,47
8067070,17
8078169,12
8063770,19
11308242,6
8079373,12
8116174,12
2102039,6
8079897,47
8083182,6
20008353,23
8018781,9
8073215,24
8039016,14
8116029,12
2105389,6
8111382,32
11302125,6
9001239,17
3000018,24
102462,6
8073633,6
11301230,6
8032356,6
8092703,20
8060965,14
20010465,18
8002039,24
2103420,24
2100344,6
8060850,12
8004720,6
8043711,12
8004818,12
8039351,12
8083878,14
8019941,36
8067228,6
20007381,24
8088803,21
8041754,24
8106161,6
11306436,36
10000462,12
8105856,6
8100829,31
8106605,29
8045431,48
8030757,27
8117912,6
8116795,12
8030198,46
105694,9
8064137,6
20000924,47
8105156,8
8040487,38
8073562,27
2100509,6
8108192,6
103271,26
9000688,16
8108976,1
8006317,6
8065423,17
8056388,1
8018636,26
1111427,17
8004745,22
8105357,7
8091750,6
8085230,22
8087719,12
8106018,25
20010746,22
20001288,11
8097263,9
8111844,22
104088,30
8078635,6
8108522,30
103636,27
8060594,30
8066803,6
20006013,33
8011733,33
11309500,39
8015207,17
7000702,46
8021795,46
10460,6
8085487,6
8016875,24
2106055,12
8047479,6
10004174,34
8073706,10
8035527,6
8045939,47
8081905,15
11303036,6
7000623,15
8048346,1
502450214,6
8051597,45
8102699,6
8083309,37
11300323,6
8020949,6
20008726,9
103996,10
8015159,46
8033702,18
10002600,6
10007541,6
8084789,30
8104064,1
8087734,36
11305399,6
11302656,3
101340,12
8084328,17
8011256,10
8053028,5
8096258,35
8103577,38
8116743,29
103866,6
8043071,18
11472,6
11308005,39
8058774,38
8105147,33
8059347,6
102199,26
8058166,5
8038202,6
3000404,6
8069527,11
8000070,1
7001195,12
10001445,23
20009142,40
10005357,22
8083746,6
8009344,17
2105518,27
7003505,6
7000243,17
8013401,9
20008632,24
8073953,12
8007573,6
8112740,11
20008640,6
8107091,14
20020949,23
8049356,9
8108377,45
8057023,6
8054531,29
8000442,46
105579,35
8015004,2
8107622,10
8023192,6
8063625,45
7000860,24
8059163,6
10006732,18
8088855,3
8048077,12
10065,26
20010148,6
8058218,15
8040599,22
9001081,12
8011988,26
7002505,30
8091974,18
8058610,3
8007706,40
8069251,1
8037328,17
8059648,25
8037499,18
8064565,9
12000462,25
8064007,6
8030877,21
1111899,9
8046259,44
8033848,6
103608,44
8051059,35
8087440,17
8088799,13
8039374,10
10000439,46
8093927,39
8014399,6
8039127,7
13000067,31
8099174,6
8044189,8
8114036,6
3000411,6
10002139,6
11000297,6
8107831,6
8109561,24
8051340,6
20005036,23
103319,38
3000549,15
8004731,30
8109782,39
8110813,9
11300095,9
8077832,30
8070058,33
8093061,17
10005912,0
8022883,38
8064790,6
7000867,1
8034196,9
10006091,12
8056933,44
8001711,12
11305376,1
8045887,35
20001456,1
8072049,21
20009854,23
11303744,12
11304519,17
8036282,9
8048680,12
8074675,36
20000576,6
7000720,32
8086678,18
8074677,12
7000518,14
11120684,47
8014158,6
8044919,40
2100132,9
104844,6
8078865,12
8091799,12
2104002,10
8102687,6
8064539,23
20000156,9
8090295,6
8060434,29
8052496,24
8050900,17
10005270,6
8011914,6
8031898,6
8101712,23
8014845,0
8107807,17
8108349,6
20001512,33
8053007,6
8106619,21
8084747,45
8030712,46
8034728,39
10006714,6
8038737,43
2103630,9
8107680,9
8054907,6
8067630,35
8008711,6
8034680,26
10001422,34
106496,24
8034287,19
8040131,6
7002587,22
11301810,14
8096253,6
11305983,6
104017,12
8092969,46
8101573,1
3000055,14
8000532,9
8072013,18
7000533,45
8031595,12
8034404,12
8037139,6
8017951,32
11304281,0
8004045,39
8045857,6
8061221,17
2103374,12
8010604,17
8091543,24
8112475,6
104116,12
8023477,27
20022151,23
8080070,24
20008413,44
107098,33
20007844,6
1111194,27
